mid,ld,vrn,y,m,mo,ec,col,dd,tld,pav,rc,amfv,pn,ddob,ft,d,s,id
7069010451852,25/04/2017 14:59:08,NZK 9982,14/09/2022 2:14:12,Bugatti,Canyon,4268,Salmon,Fender scratch,Repair,23834920,993665,23302,IWV645157IK,18/04/2020,DIESEL/ELECTRIC,0,4 ,20/10/2019
8136449963536,28/11/2021 14:35:43,JKY 1417,21/03/2023 6:27:20,Jeep,S60,2312,Red,Chipped bumper scrape,TotalLoss,13715469,126550911,90449,CHB157820SY,12/08/2023,PETROL/ALCOHOL,2,3,29/08/2022
6560179088465,19/12/2018 9:19:07,WNK 1762,31/03/2018 18:04:10,Jeep,720S,891,Blue,Fender bender scuffs,TotalLoss,20549939,179285833,5462,CHB459344EU,30/11/2022,DIESEL/MHEV,6,2,29/10/2022
3659576988543,20/11/2017 17:59:54,UKN 1102,02/02/2018 15:39:09,Acura,1500,3964,Turquoise,Rear bumper scrape,Repair,22620350,4327840,48533,IWV826308KM,17/09/2018,DIESEL,4,3,12/03/2018
2051637599361,08/08/2018 12:52:31,DUA 9982,28/11/2020 8:55:31,Ram,570S,4500,Maroon,Fender bender scrape,TotalLoss/Repair,32855635,42654502.0,95884,ZOC822491YA,23/04/2017,ELECTRIC,0,7,08/10/2015
9220310005344,17/09/2021 19:12:59,KKL 5858,10/02/2018 13:39:23,Volkswagen,Touareg,1096,Magenta,Chipped roof sill,Repair,99534979,33596015,46769,WZE711250DH,24/02/2015,PETROL/LPG,5,4 ,06/01/2022
3402124226536,17/11/2018 17:12:55,FXN 0226,10/03/2016 2:34:27,GMC,Explorer,4050,White,Chipped roof sill,TotalLoss,1499255,1614427,77625,WZE517215KG,14/08/2017,ELECTRIC,5,2,29/04/2023
2147252499464,01/02/2023 9:43:29,TZS 4189,26/09/2016 18:06:15,Maserati,Civic,1005,Indigo,Bumper dent,Repair,59768543,23606748,12243,ZOC144297NZ,22/01/2021,PETROL,5,0,01/04/2015
7799891886563,05/09/2018 23:55:11,ZBT 6926,04/10/2022 1:16:03,Infiniti,Q50,2062,Gold,Roof rack dent,Repair,62603317,23403945,87132,ZOC148837FW,25/05/2020,PETROL/ALCOHOL,0,8,18/05/2023
3855247655490,02/08/2020 23:59:41,UJN 7747,03/11/2016 22:50:09,Jeep,RX,1926,Lavender,Rear bumper scratch,TotalLoss/Repair,98873028,113577924.4,57358,WZE947400WF,12/06/2021,DIESEL/ELECTRIC,0,5,31/12/2016
1459073294058,14/12/2022 10:42:05,PHX 8044,30/09/2018 9:22:46,Ram,Journey,1210,Ivory,Cracked windshield washer nozzle,Repair,57585347,47836470,93110,ZOC798883XX,28/12/2019,DIESEL,3,3,11/11/2021
3561760556193,12/12/2016 22:59:20,VOQ 6315,29/08/2015 17:06:55,Porsche,Yukon,2254,Ivory,Roof dent,Repair,16952660,16053738,57431,CHB566735PQ,03/01/2019,ELECTRIC,2,3,21/03/2018
1630665468547,05/03/2017 18:32:50,FTQ 0670,07/10/2021 3:22:31,Kia,Model 3,869,Lavender,Roof rack damage,TotalLoss/Repair,49352546,55510737.6,31747,ZOC994795PB,16/07/2019,PETROL/ELECTRIC,3,0,23/01/2019
2566292926085,20/10/2017 11:00:03,YIY 6105,07/03/2022 15:44:09,GMC,Malibu,4463,Salmon,Tailgate dent,TotalLoss/Repair,88821802,105381947.2,73228,WZE421477OX,03/12/2021,PETROL/LPG,5,2,11/07/2022
1520372266900,24/03/2017 12:52:21,GXI 1128,07/01/2016 13:26:32,McLaren,Model X,3847,Pink,Dented roof sill,Repair,21954083,16065220,97662,CHB380375QH,12/09/2019,PETROL/ELECTRIC,2,8,17/10/2016
1013575667176,16/03/2018 0:45:35,GYF 0867,21/01/2018 23:33:12,Volkswagen,Touareg,1044,Blue,Chipped bumper scrape,TotalLoss/Repair,78228661,88285507.9,95768,PRC442675ZG,31/07/2015,PETROL,6,0,21/09/2021
4917690240070,14/02/2023 21:44:59,ICC 0801,28/01/2021 21:06:39,Audi,Sonata,1388,Coral,Tailgate scrape,TotalLoss,66452226,111502119,42208,PRC610472HR,23/04/2015,PETROL/ELECTRIC,5,6,08/02/2023
9860298475010,14/01/2015 21:33:50,KCY 7379,23/10/2018 18:20:25,Land Rover,Journey,4001,Pink,Roof rack dent,TotalLoss,99374168,912843407,4753,PRC738958VU,12/10/2015,PETROL/ELECTRIC,3,9,19/04/2018
1511930589219,06/12/2019 4:34:40,PTF 0672,22/10/2017 7:13:43,Land Rover,Altima,4464,Salmon,Scratched roof,TotalLoss/Repair,35910187,45274351.2,81546,CHB523072OT,29/03/2020,PETROL/ELECTRIC,6,4 ,08/08/2016
8741310911881,08/05/2020 10:54:20,KIC 6708,25/07/2016 5:17:46,Chrysler,Passat,1224,Teal,Bent roof sill,Repair,18387901,1600057,17657,CHB403134RT,28/10/2020,PETROL/ELECTRIC,0,7,28/12/2015
4451921395744,08/10/2022 14:32:08,DCG 0641,09/11/2020 15:01:35,Cadillac,S4,2463,Gray,Roof rack dent,TotalLoss/Repair,83516912,102080872.7,55158,CHB110853FL,17/04/2018,PETROL/ALCOHOL,6,4 ,18/06/2017
9189389771657,23/01/2018 17:25:37,OTB 4753,05/04/2017 14:20:32,Bentley,Continental,1103,Teal,Roof rack scratch,Repair,67458908,63436704,19481,PRC692538QI,09/01/2023,DIESEL,4,9,05/09/2018
5793658313322,06/03/2018 5:22:47,CAK 8653,18/05/2016 22:08:17,Volkswagen,Outback,4032,Blue,Chipped bumper scrape,TotalLoss/Repair,318665,381409.3,53229,CHB357009DZ,14/08/2016,PETROL/LPG,6,8,09/05/2015
2216570316609,01/01/2015 17:31:52,WWN 2814,13/11/2022 23:22:06,Buick,720S,1539,Olive,Dented rear sill,TotalLoss,21454144,105899219,25720,WZE811334GP,26/08/2023,PETROL/ALCOHOL,3,5,27/08/2018
5748253333084,18/08/2018 21:04:32,KFU 7379,12/01/2016 0:04:45,GMC,Impreza,1269,Tan,Bumper scrape,TotalLoss/Repair,88946248,100193855.1,37603,ZOC577097MG,17/04/2021,PETROL/LPG,2,5,14/04/2019
5762762588532,13/11/2016 18:48:28,DOR 8400,01/08/2022 3:02:15,Bugatti,Silverado,3329,Maroon,Front bumper ding,TotalLoss,24873976,208665598,77257,IWV495618MX,06/06/2016,PETROL/LPG,4,4 ,23/08/2018
7319043445700,09/12/2016 7:11:22,VTW 4427,04/05/2018 20:18:02,GMC,Renegade,1893,Purple,Front bumper dent,Repair,19054018,10795688,94875,WZE201000CZ,13/07/2015,PETROL/LPG,2,4 ,13/06/2016
1513678803010,12/03/2018 3:06:14,SRU 0450,29/11/2015 5:57:52,Alfa Romeo,Sonata,3435,Ivory,Chipped bumper scrape,TotalLoss,87068427,542355876,94345,ZOC136557YX,13/09/2019,DIESEL,2,0,10/02/2017
1451630499213,14/07/2023 9:39:12,SKG 0240,12/04/2015 2:15:30,Buick,Journey,2900,Green,Tailgate scrape,Repair,70537051,66099542,77326,PRC775687AH,10/04/2020,ELECTRIC,4,6,11/06/2022
5712411272165,30/01/2015 8:05:40,SXH 3312,22/05/2018 20:04:16,Aston Martin,Encore,1776,Brown,Roof rack chip,TotalLoss/Repair,18733709,24245317.6,3350,IWV722949IS,20/10/2020,PETROL,3,5,08/05/2019
5661104985757,17/01/2023 11:24:34,HOY 1957,12/06/2020 8:26:18,Maserati,MX-5 Miata,1669,Purple,Roof rack scrape,TotalLoss/Repair,29740437,34471817.7,97771,WZE541101QW,01/03/2022,PETROL/LPG,2,6,11/01/2021
9438924341582,20/05/2017 1:07:48,SQD 5577,27/05/2022 12:04:28,Ram,Passat,1421,Blue,Tailgate dent,TotalLoss,52438142,394048635,76329,WZE231756MZ,02/01/2017,PETROL/LPG,5,9,26/12/2020
3991081054162,26/01/2021 13:36:50,TML 3001,15/11/2022 7:34:47,Mitsubishi,Model Y,2192,Gold,Roof sill chip,TotalLoss,53841403,421795561,69265,PRC903472RA,21/03/2018,ELECTRIC,4,3,16/09/2021
4426898080556,18/01/2021 7:31:10,RPO 2952,18/02/2019 11:49:26,Jeep,Murano,2365,Cyan,Bumper ding,TotalLoss/Repair,24017326,29283853.6,19948,CHB748740MB,14/05/2021,PETROL,3,2,26/05/2016
6192302472698,16/03/2015 19:55:58,KFA 3705,25/09/2018 12:13:23,Volkswagen,DB11,2404,Red,Bumper scrape,TotalLoss/Repair,59228138,72568821.3,80129,ZOC762416UC,29/12/2020,ELECTRIC,2,6,16/11/2016
3349019840545,14/01/2023 18:21:30,XID 0683,25/05/2017 2:15:35,Maserati,Mustang,1960,Blue,Roof sill dent,Repair,82537302,75160953,62251,PRC185810WL,23/01/2018,DIESEL,3,3,03/04/2017
9535133089620,19/10/2015 11:50:50,JHT 0389,18/04/2021 22:11:18,Bugatti,Enclave,843,Gold,Roof sill dent,TotalLoss,55538136,508460439,99418,CHB121183SW,16/11/2020,PETROL/LPG,3,7,20/02/2016
8122562405420,05/04/2021 10:41:16,PXJ 6160,21/01/2022 23:18:59,Ram,Crosstrek,4342,Ivory,Chipped side mirror,TotalLoss,59166178,573455949,98313,ZOC432513ES,20/07/2023,ELECTRIC,5,2,19/08/2022
7302246614358,02/06/2021 5:50:31,HCU 4155,19/04/2022 5:13:33,Nissan,Explorer,4271,Yellow,Front bumper dent,TotalLoss,99712549,662363282,19804,ZOC386579UZ,23/11/2019,DIESEL/ELECTRIC,3,2,14/10/2021
6522109915465,16/09/2016 1:04:13,ZWN 6497,22/11/2022 19:29:33,Acura,Cayenne,2186,Tan,Roof rack scrape,TotalLoss,96633081,643041750,68855,PRC644629CE,07/02/2016,ELECTRIC,6,4 ,07/02/2022
5475766746336,29/06/2018 16:28:53,AER 1180,02/06/2017 16:09:00,Maserati,Golf,1917,Purple,Broken quarter window sill,TotalLoss/Repair,14677190,16614438.3,40512,CHB208840LU,27/12/2015,PETROL,6,2,29/03/2022
6709384736950,06/09/2016 6:21:01,OXX 7799,25/10/2021 3:18:35,BMW,Ghost,1743,Blue,Dinged quarter sill,TotalLoss,56030458,408783694,20631,WZE515581CD,16/02/2022,PETROL/LPG,4,9,16/03/2023
4419706858130,25/10/2020 6:44:10,DKG 5156,09/12/2020 6:14:22,GMC,Kona,2126,White,Broken rocker panel,Repair,80394672,71461944,78114,WZE593159QT,13/05/2020,DIESEL/MHEV,4,2,28/08/2020
2871091176634,13/11/2015 13:02:12,UAW 1842,12/03/2016 12:55:23,Lexus,Model Y,4422,Indigo,Scratched quarter sill,Repair,90802424,89560914,70034,CHB125276UM,03/01/2023,PETROL/ALCOHOL,3,3,13/12/2022
2977518132720,02/12/2018 8:35:50,IFT 1984,01/12/2018 20:36:03,Maserati,CLA,2350,White,Roof rack dent,TotalLoss,68146432,636471506,52335,IWV491733FJ,16/02/2023,PETROL/ALCOHOL,4,3,04/03/2023
7548982289441,26/02/2015 13:26:13,DYE 5098,20/01/2022 5:25:54,Subaru,MX-5 Miata,3199,Silver,Dented trunk,Repair,2395758,855734,15585,WZE450911PO,01/04/2022,PETROL/LPG,6,8,16/06/2022
8525091701541,03/08/2019 22:47:10,BWT 6797,26/11/2022 21:00:24,Dodge,500X,1042,Purple,Rear bumper scrape,TotalLoss,70998206,424740443,44345,WZE171667IY,20/12/2017,DIESEL,3,4 ,25/07/2015
3669058374783,01/07/2021 17:43:17,HTF 2948,28/04/2022 11:22:08,Chevrolet,GranTurismo,1200,Plum,Bumper scrape,Repair,66047800,23899906,35145,CHB370415QG,21/07/2019,PETROL/LPG,4,2,08/08/2018
7426210530142,15/04/2022 6:16:19,SEH 2502,23/10/2018 8:18:14,Volkswagen,5 Series,3207,Blue,Roof rack chip,TotalLoss/Repair,94208343,108386166.1,55569,IWV163033OT,16/06/2015,DIESEL/MHEV,3,6,21/05/2016
9286101925585,29/10/2022 18:24:31,QFQ 0962,28/01/2021 3:11:46,Mercedes-Benz,Encore,4218,Turquoise,Chipped roof sill,TotalLoss/Repair,44966146,58444227.8,87520,ZOC785902VY,11/04/2022,PETROL,5,3,27/10/2020
4212298847335,01/12/2018 6:37:23,KHF 7498,18/08/2018 19:48:51,Ferrari,Optima,3568,White,Roof rack scuffs,TotalLoss/Repair,32685154,41228540.5,43265,PRC252678ZE,07/02/2021,PETROL/LPG,0,4 ,16/02/2018
8043685977880,17/12/2016 23:29:53,REH 7300,03/09/2023 8:40:57,Bugatti,A4,3180,Coral,Tire puncture,TotalLoss,86772169,809832634,96135,WZE430640LJ,23/04/2017,PETROL,3,7,28/05/2016
4093740274477,21/05/2022 11:01:32,MAH 0263,16/12/2018 19:40:10,Jaguar,Vantage,1884,Coral,Front bumper dent,TotalLoss,3494655,7642494,11649,WZE115579SQ,25/08/2017,DIESEL/MHEV,6,4 ,27/07/2017
1701690133035,26/07/2019 0:43:18,KFS 3401,07/03/2015 5:33:05,Nissan,Mustang,3447,Gold,Dented roof sill,TotalLoss,72644330,692617894,62184,IWV123396CN,14/11/2018,DIESEL/ELECTRIC,6,6,20/06/2018
4479731369963,30/06/2019 22:59:47,OTJ 2317,14/08/2022 19:15:54,Volvo,Model X,902,Olive,Roof sill chip,TotalLoss/Repair,90474652,105455656.0,31126,IWV803110HE,07/08/2020,PETROL/ALCOHOL,4,0,04/04/2015
4398212036081,20/04/2022 21:32:21,PLG 8683,15/11/2016 10:52:35,Chrysler,Pacifica,2990,Magenta,Bent quarter panel sill,TotalLoss,59430027,348688431,78905,PRC816987QK,09/12/2018,DIESEL/MHEV,5,8,16/01/2019
7238872456635,11/04/2019 3:03:25,FAA 8570,29/10/2019 0:58:56,BMW,Renegade,2953,Red,Roof rack chip,TotalLoss/Repair,49391109,54585302.4,4241,PRC579696MG,03/03/2023,ELECTRIC,0,4 ,02/10/2019
5434371602688,12/05/2021 17:59:22,KYZ 7597,08/10/2017 9:26:54,Mazda,MX-5 Miata,3517,Magenta,Bent quarter panel sill,TotalLoss,20194312,95295083,63215,ZOC741192YU,01/04/2016,ELECTRIC,2,6,16/07/2020
2686231938853,25/11/2021 12:39:09,CLN 7394,20/03/2023 10:41:38,Tesla,812 Superfast,2557,Cyan,Front bumper scrape,Repair,42090351,13609260,88346,PRC320086LM,21/06/2020,DIESEL/MHEV,3,6,02/04/2019
2820244714173,29/06/2018 3:58:48,HPT 2389,09/09/2022 17:45:02,Ram,Ghost,2973,Blue,Scratched rear sill,TotalLoss,23311920,213590408,98938,WZE713865OK,18/05/2017,PETROL/LPG,6,8,04/03/2020
6783427038626,30/01/2017 1:11:17,LOJ 7110,26/06/2023 14:43:53,Rolls-Royce,Escape,1186,Green,Roof rack dent,Repair,4648525,2226247,54997,WZE129339PA,30/12/2019,DIESEL/ELECTRIC,0,0,17/11/2020
4036289552775,23/04/2018 4:47:41,MCI 0790,17/11/2022 20:29:18,Kia,Mustang,2203,Beige,Bent roof rack sill,Repair,40070638,22179877,80749,IWV954134ZL,16/11/2017,DIESEL,5,4 ,16/02/2018
3480396413597,24/09/2016 20:44:31,NJR 6258,08/02/2020 0:26:19,Nissan,Legacy,1211,Indigo,Roof sill dent,TotalLoss,59654797,77757827,16648,IWV198035SS,01/08/2018,PETROL,0,8,12/12/2015
6591620111262,22/02/2019 2:56:06,HWO 0347,22/03/2021 14:29:39,McLaren,Giulia,2522,Turquoise,Roof sill chip,Repair,13356135,8577125,64938,IWV118727HD,02/07/2020,PETROL/ALCOHOL,0,6,13/03/2016
1687451781752,04/01/2018 21:16:58,GEV 1396,06/07/2023 10:42:40,Subaru,Golf,1165,Pink,Roof rack dent,Repair,64459049,29896463,99666,PRC154165RT,16/01/2023,ELECTRIC,3,5,19/10/2016
8734333944484,28/06/2016 2:19:24,FTG 8421,10/05/2023 18:58:29,Hyundai,500X,3945,Slate,Front bumper dent,Repair,78642064,59331373,5595,IWV865257FO,26/05/2016,DIESEL/ELECTRIC,4,9,23/03/2019
9317994030639,26/03/2020 4:56:11,XCL 0652,01/09/2023 19:25:57,Bentley,812 Superfast,3281,Black,Roof sill dent,Repair,29186147,25735666,86270,CHB742837CA,12/04/2016,PETROL,4,2,30/11/2017
2364111213087,28/01/2023 2:15:13,RIR 0464,21/03/2022 3:18:26,Toyota,MX-5 Miata,3576,White,Roof sill dent,Repair,67150582,49008621,30511,WZE719517IC,25/08/2015,PETROL/ALCOHOL,0,4 ,18/03/2019
2864051121017,15/05/2021 23:13:59,ZOQ 5203,24/11/2015 11:27:53,Rolls-Royce,Cruze,4388,Green,Roof rack scrape,Repair,23230319,11786607,12999,CHB983914MQ,01/03/2016,DIESEL/ELECTRIC,6,6,09/10/2019
2203705219315,08/08/2021 7:30:59,OWQ 5888,06/08/2022 8:06:46,Lexus,500,1831,Ivory,Fender scratch,TotalLoss,44748465,288769522,15432,PRC359723EN,02/02/2021,PETROL/ALCOHOL,5,9,14/11/2018
2705676076952,10/09/2016 11:27:19,YVP 4856,17/04/2018 15:49:00,Porsche,Malibu,2376,Olive,Hood scratch,TotalLoss,58365625,118172196,64427,IWV721810NN,20/10/2016,DIESEL,5,0,09/11/2020
6458478009447,03/08/2021 3:31:02,BTM 5581,30/07/2015 23:12:42,Chevrolet,Range Rover,3671,Red,Tailgate chip,Repair,75004369,43329360,11526,PRC400313UF,11/05/2021,DIESEL,2,4 ,12/06/2017
8891615765280,08/04/2023 14:58:23,VEF 9560,17/05/2017 20:41:01,Rolls-Royce,500X,1472,Olive,Tailgate dent,Repair,58603547,22547571,26198,IWV991609ZW,23/05/2021,DIESEL/ELECTRIC,3,2,10/04/2018
1225298698456,25/04/2018 10:11:59,BGB 3246,13/08/2017 21:08:00,Mitsubishi,Cayenne,3483,Silver,Dented roof sill,TotalLoss,82365222,261535923,17241,ZOC397199JE,28/01/2016,PETROL/ALCOHOL,4,5,25/10/2020
7210031083175,24/04/2015 6:43:30,GCR 9691,31/12/2018 23:16:20,Mitsubishi,500X,1706,Coral,Bent bumper cover,TotalLoss,51444940,275878690,37534,WZE794741NP,18/11/2021,PETROL,4,7,18/02/2022
8614243619709,28/03/2015 15:57:09,YLH 4093,27/02/2018 3:08:09,Mazda,Rav4,4462,White,Front bumper chip,TotalLoss,84240387,179322350,68034,IWV894743JQ,05/06/2016,PETROL/ELECTRIC,2,7,18/08/2021
7226947512048,08/02/2018 9:46:44,WEI 6004,31/05/2023 4:19:35,Ferrari,Q3,1250,White,Chipped windshield,TotalLoss/Repair,44001308,53446518.5,78279,WZE668771IP,25/10/2022,DIESEL,0,6,08/01/2019
8811868492559,13/05/2022 16:44:09,SSU 0628,10/05/2022 6:36:36,Porsche,A6,1114,Turquoise,Keyed roof rack,TotalLoss,1586000,11202631,12274,IWV269350GL,22/05/2018,PETROL/ELECTRIC,4,0,07/03/2015
7145290570598,25/10/2018 6:56:59,QJR 2882,06/02/2020 1:31:57,Ford,Crosstrek,917,Salmon,Bent roof sill,Repair,13853016,4506343,2635,WZE837199GB,21/06/2023,PETROL/ALCOHOL,5,8,28/09/2021
3463631520876,17/01/2023 19:05:15,NWC 6187,17/10/2022 3:02:45,Bentley,Sonata,3395,Purple,Tailgate dent,TotalLoss,66996127,74859173,61630,ZOC170191UF,01/03/2020,DIESEL,4,7,26/09/2018
3973205415081,13/04/2021 7:40:57,NXR 9926,05/05/2019 10:24:38,Mercedes-Benz,CX-30,1380,Pink,Bumper dent,TotalLoss/Repair,10093178,12596065.4,81676,PRC168503EF,24/06/2021,PETROL,5,7,14/10/2018
3314842065112,06/09/2023 3:03:11,LAH 9414,25/05/2019 3:04:12,Subaru,Civic,3464,Salmon,Roof rack dent,TotalLoss/Repair,68224743,87607206.0,16912,WZE473884ZD,03/05/2023,PETROL/ALCOHOL,3,8,29/11/2016
4512868624717,07/11/2021 3:37:15,GKY 5656,06/06/2022 0:38:33,Chrysler,Outback,2642,Indigo,Tailgate dent,TotalLoss,54758533,493790005,4508,IWV310548YJ,26/10/2017,ELECTRIC,5,4 ,25/08/2017
5377754671576,04/04/2015 20:09:11,UOG 8778,04/12/2020 18:58:32,Buick,Civic,3764,Turquoise,Side mirror chip,Repair,62085456,2958567,74218,IWV452356TA,11/11/2018,ELECTRIC,3,2,05/02/2023
2247758152952,13/04/2022 1:39:45,QWB 5139,01/10/2020 5:10:06,Ram,Civic,3480,Red,Roof dent,Repair,11877165,8470034,60069,CHB861315WN,25/02/2016,DIESEL,4,4 ,21/08/2022
3192904170298,19/01/2022 5:31:28,GEL 4785,05/11/2020 21:47:45,Jaguar,La Voiture Noire,3396,Teal,Front bumper dent,Repair,22052707,20109066,14554,PRC421360PJ,05/02/2016,PETROL,6,5,06/11/2015
9876931429861,14/03/2016 6:03:05,CLY 2215,01/02/2022 20:53:02,Porsche,500X,3357,Beige,Roof sill chip,TotalLoss/Repair,35406674,41591403.3,68619,ZOC562138UC,06/07/2019,PETROL/ELECTRIC,0,7,13/06/2021
4662680082619,15/06/2019 16:42:22,JLE 5983,09/07/2021 10:53:17,Lamborghini,4 Series,834,Tan,Bumper dent,Repair,64888005,38258624,23694,CHB353512EN,30/11/2019,DIESEL/MHEV,6,2,27/10/2020
5888137978496,21/08/2021 12:14:22,RFR 5818,11/04/2018 11:56:52,Dodge,4 Series,2371,Lavender,Rear quarter panel dent,TotalLoss/Repair,40664040,51854104.0,85113,CHB473748GT,24/06/2023,PETROL,5,9,22/11/2016
1975910676345,21/05/2016 16:59:45,OTZ 8364,22/08/2017 9:22:49,Alfa Romeo,Huracan,1998,Brown,Scratched roof,Repair,54761283,41192507,64281,ZOC770825TQ,01/05/2018,PETROL/LPG,3,9,09/04/2023
2943836258340,06/03/2023 18:11:48,SGG 5977,28/07/2023 7:32:00,Dodge,Giulia,1063,Turquoise,Chipped bumper scrape,Repair,8777925,7961901,60445,WZE799785WA,04/02/2023,PETROL/ELECTRIC,5,0,25/06/2021
9603858455685,25/01/2020 10:40:31,NNY 8208,10/08/2017 18:25:04,McLaren,Murano,2836,Tan,Roof dent,Repair,30510532,10014865,86480,IWV622431FO,15/02/2022,ELECTRIC,6,6,05/04/2022
7196113864861,25/09/2015 17:12:13,SXN 1429,29/03/2022 2:36:01,Volkswagen,488 GTB,2247,Gray,Chipped roof sill,TotalLoss,14551819,18489068,85326,IWV260426TB,03/07/2018,ELECTRIC,5,3,08/08/2023
6644667496493,13/11/2017 19:29:59,RAD 7287,12/07/2022 1:37:39,Aston Martin,Canyon,1751,Slate,Roof rack scrape,TotalLoss,4491501,4670558,91164,IWV314212QD,04/05/2018,PETROL/ALCOHOL,5,3,09/10/2016
9069983169207,06/05/2015 15:45:32,TTE 9422,24/01/2023 4:00:14,Audi,500X,1093,Silver,Chipped bumper scrape,TotalLoss/Repair,57754193,67236855.3,78166,IWV721605QH,03/06/2022,PETROL/LPG,0,4 ,21/08/2015
6724323062257,14/04/2016 1:02:42,QCY 7455,26/10/2015 11:19:58,Fiat,Maxima,2635,Beige,Front bumper scuffs,TotalLoss/Repair,19274841,22718452.3,89826,PRC408919PO,23/08/2023,PETROL,0,6,15/02/2015
7364277345172,13/02/2016 11:50:05,GYU 4038,10/07/2021 5:30:57,Bugatti,1500,4498,Ruby,Side mirror sill,TotalLoss,43163000,164856022,62999,IWV762490HJ,27/08/2019,DIESEL,6,8,22/05/2018
2168138695519,14/04/2018 6:53:57,YXC 5015,28/06/2021 1:39:22,Volvo,Ghibli,4131,Yellow,Front bumper dent,Repair,7507306,1061263,48984,PRC849732RE,21/10/2021,DIESEL/ELECTRIC,0,9,16/10/2020
4418993649185,10/06/2022 3:49:39,TSF 9070,06/03/2023 18:50:32,Chrysler,Model Y,2792,Gray,Roof dent,TotalLoss/Repair,47560262,53594072.0,52909,PRC131179QM,23/06/2023,PETROL/ALCOHOL,6,6,30/01/2017
6510594772231,03/02/2015 22:06:48,CLM 4299,11/12/2016 6:20:35,Bugatti,ILX,1425,Pink,Scratched side mirror sill,TotalLoss,44353998,425756576,84400,PRC748897SA,15/12/2020,PETROL/ALCOHOL,2,8,21/08/2023
6451794369541,09/07/2020 0:42:55,XNM 4714,13/11/2018 15:03:21,Bentley,CX-30,1376,Charcoal,Scratched rear door,Repair,5590482,5444828,34121,WZE941176VH,31/01/2023,DIESEL/ELECTRIC,5,6,10/11/2018
4952543899285,19/07/2022 12:33:03,BOE 6104,13/04/2018 12:56:00,Lamborghini,MX-5 Miata,2026,Gold,Cracked windshield,Repair,62816192,9624407,72713,PRC726052TX,30/12/2019,PETROL/LPG,0,8,27/10/2016
6090757595721,10/09/2016 14:13:42,QVC 6267,21/04/2018 1:44:45,Chevrolet,Silverado,2705,Indigo,Broken roof rack sill,Repair,71571235,5245487,8942,IWV688173NF,26/12/2018,DIESEL/MHEV,5,4 ,03/09/2021
9053291909738,02/04/2020 7:46:25,RPC 5672,03/05/2023 12:13:13,Tesla,Touareg,3244,Slate,Chipped roof sill,TotalLoss,30428310,184311343,42496,IWV275699MO,23/03/2016,DIESEL/MHEV,2,6,16/12/2018
9119883268281,30/04/2019 18:15:27,SXU 3151,16/02/2017 16:18:19,Kia,Sportage,3392,Orange,Bumper ding,Repair,27628013,9518735,90627,IWV905250AZ,06/08/2018,DIESEL/ELECTRIC,2,3,04/07/2015
3404158679012,11/05/2021 23:26:56,UQF 7719,17/03/2023 2:32:29,Dodge,MX-5 Miata,1514,Orange,Roof sill dent,TotalLoss,88652257,493120430,46520,IWV712688LD,18/04/2017,ELECTRIC,4,8,14/12/2020
4392065158174,12/01/2023 3:34:43,OEY 6829,28/08/2015 9:54:16,Ram,Legacy,1043,Lavender,Roof dent,TotalLoss/Repair,13771601,17886221.7,90201,IWV628431MF,10/04/2021,PETROL,0,0,24/01/2017
3045471151573,10/05/2017 17:28:06,CIM 8937,09/07/2020 2:56:48,Jaguar,Passat,1017,Plum,Front bumper sill,Repair,40907140,1959516,20986,PRC295556SJ,05/02/2019,DIESEL,5,5,01/10/2016
4444718174991,16/10/2022 9:58:00,LSW 2569,29/09/2017 18:33:11,Ferrari,Giulia,3512,Orange,Chipped quarter sill,TotalLoss,73798856,674206490,48479,CHB105949MC,27/06/2022,PETROL,6,7,30/05/2017
8900547365653,08/11/2021 16:00:32,QTR 2882,04/08/2021 7:11:21,Cadillac,Mustang,1247,Black,Roof rack dent,TotalLoss,52993976,395889253,95465,IWV929846OP,07/10/2017,DIESEL/MHEV,3,6,10/11/2015
5591659483879,17/08/2021 16:13:42,TUN 9124,16/06/2018 18:58:36,Jeep,Escalade,3010,Orange,Roof rack dent,TotalLoss/Repair,72416802,86591545.2,46465,ZOC322674BQ,28/06/2023,DIESEL/ELECTRIC,3,9,01/05/2019
3094587737679,17/12/2018 15:40:27,CEE 5852,10/12/2017 11:45:24,Toyota,Outlander,2145,Ivory,Fender bender chip,Repair,51545032,27582963,99175,ZOC755274NB,31/10/2015,PETROL/LPG,5,0,14/06/2017
4737753282051,22/03/2015 23:56:00,EQC 5128,26/10/2016 12:07:57,McLaren,CX-30,1675,Cyan,Chipped roof rack sill,Repair,33263053,3984434,49623,PRC169835BS,11/04/2015,PETROL,2,5,01/06/2022
9082214620094,26/07/2020 9:55:19,FZS 1575,08/03/2020 16:06:16,Toyota,CX-30,954,Ruby,Roof rack scrape,Repair,13753657,3906059,67196,PRC664766HN,05/12/2020,DIESEL/ELECTRIC,0,8,29/06/2023
5587116526679,26/12/2017 15:37:48,SQG 2768,15/05/2020 9:53:23,Mazda,GranTurismo,1378,Turquoise,Rear quarter panel dent,Repair,97381813,77556621,13035,WZE106041BA,30/01/2021,ELECTRIC,6,0,23/01/2023
6011362747031,28/12/2021 1:23:33,KDT 3033,02/11/2015 16:06:06,Chrysler,Q3,2319,Brown,Dinged quarter panel,TotalLoss/Repair,64044910,81371418.2,52615,CHB241968RB,13/03/2021,PETROL/ALCOHOL,4,7,05/02/2023
